"doi","id","subject","title","authors","year","publisher","resulttype","language","journal","url","paper_abstract","project_id","accessright","x","y","area_uri","cluster_labels","area","citation_count","readers.mendeley","cited_by_tweeters_count","readers","file_hash"
"10.1371/journal.pone.0003420","dedup_wf_001::8df19de8ecc73dc31748132cc7d86530","age-related diseases","Molecular links between cellular senescence, longevity and age-related diseases - a systems biology perspective","Tacutu, Robi","2011-01-01","IMPACT JOURNALS LLC","publication","","AGING-US","","The role of cellular senescence (CS) in age-related diseases (ARDs) is a quickly emerging topic in aging research. Our comprehensive data mining revealed over 250 genes tightly associated with CS. Using systems biology tools, we found that CS is closely interconnected with aging, longevity and ARDs, either by sharing common genes and regulators or by protein-protein interactions and eventually by common signaling pathways. The most enriched pathways across CS, ARDs and aging-associated conditions (oxidative stress and chronic inflammation) are growth-promoting pathways and the pathways responsible for cell-extracellular matrix interactions and stress response. Of note, the patterns of evolutionary conservation of CS and cancer genes showed a high degree of similarity, suggesting the co-evolution of these two phenomena. Moreover, cancer genes and microRNAs seem to stand at the crossroad between CS and ARDs. Our analysis also provides the basis for new predictions: the genes common to both cancer and other ARD(s) are highly likely candidates to be involved in CS and vice versa. Altogether, this study shows that there are multiple links between CS, aging, longevity and ARDs, suggesting a common molecular basis for all these conditions. Modulating CS may represent a potential pro-longevity and anti-ARDs therapeutic strategy.","202047","Open Access","-0.0637","-0.3042","1","Age related diseases, Longevity and age, Ageing genomic resources","Age related diseases, Longevity and age, Ageing genomic resources",387,"292","1","",""
"10.1371/journal.pone.0023185","dedup_wf_001::927b4bf6fdc393624a113b5f5d55b4eb","Bleomycin","IL-1 and IL-23 Mediate Early IL-17A Production in Pulmonary Inflammation Leading to Late Fibrosis","Gasse, Paméla","2011-08-01","Public Library of Science","publication","","PLoS ONE","https://hal.archives-ouvertes.fr/hal-00739655/document","Background: Idiopathic pulmonary fibrosis is a devastating as yet untreatable disease. We demonstrated recently the predominant role of the NLRP3 inflammasome activation and IL-1 b expression in the establishment of pulmonary inflammation and fibrosis in mice.[br/]
			Methods: The contribution of IL-23 or IL-17 in pulmonary inflammation and fibrosis was assessed using the bleomycin model in deficient mice.[br/]
			Results: We show that bleomycin or IL-1 b -induced lung injury leads to increased expression of early IL-23p19, and IL-17A or IL-17F expression. Early IL-23p19 and IL-17A, but not IL-17F, and IL-17RA signaling are required for inflammatory response to BLM as shown with gene deficient mice or mice treated with neutralizing antibodies. Using FACS analysis, we show a very early IL-17A and IL-17F expression by ROR c t + cd T cells and to a lesser extent by CD4 ab + T cells, but not by iNKT cells, 24 hrs after BLM administration. Moreover, IL-23p19 and IL-17A expressions or IL-17RA signaling are necessary to pulmonary TGF- b 1 production, collagen deposition and evolution to fibrosis.[br/]
			Conclusions: Our findings demonstrate the existence of an early IL-1 b -IL-23-IL-17A axis leading to pulmonary inflammation and fibrosis and identify innate IL-23 and IL-17A as interesting drug targets for IL-1 b driven lung pathology.  ","202047","Open Access","0.261","0.4219","5","Lung fibrosis, Lung inflammation, Acid inhibits","Lung fibrosis, Lung inflammation, Acid inhibits",78,NA,NA,"",""
"10.1371/journal.pone.0045285","dedup_wf_001::f54732d9246713400cd539753b5fc2a5","Cell Differentiation","NADPH Oxidase NOX4 Mediates Stellate Cell Activation and Hepatocyte Cell Death during Liver Fibrosis Development","Sancho, Patricia","2012-01-01","PUBLIC LIBRARY SCIENCE","publication","","PLOS ONE","","A role for the NADPH oxidases NOX1 and NOX2 in liver fibrosis has been proposed, but the implication of NOX4 is poorly understood yet. The aim of this work was to study the functional role of NOX4 in different cell populations implicated in liver fibrosis: hepatic stellate cells (HSC), myofibroblats (MFBs) and hepatocytes. Two different mice models that develop spontaneous fibrosis (Mdr2(-/-)/p19(ARF-/-), Stat3(Δhc)/Mdr2(-/-)) and a model of experimental induced fibrosis (CCl(4)) were used. In addition, gene expression in biopsies from chronic hepatitis C virus (HCV) patients or non-fibrotic liver samples was analyzed. Results have indicated that NOX4 expression was increased in the livers of all animal models, concomitantly with fibrosis development and TGF-β pathway activation. In vitro TGF-β-treated HSC increased NOX4 expression correlating with transdifferentiation to MFBs. Knockdown experiments revealed that NOX4 downstream TGF-β is necessary for HSC activation as well as for the maintenance of the MFB phenotype. NOX4 was not necessary for TGF-β-induced epithelial-mesenchymal transition (EMT), but was required for TGF-β-induced apoptosis in hepatocytes. Finally, NOX4 expression was elevated in patients with hepatitis C virus (HCV)-derived fibrosis, increasing along the fibrosis degree. In summary, fibrosis progression both in vitro and in vivo (animal models and patients) is accompanied by increased NOX4 expression, which mediates acquisition and maintenance of the MFB phenotype, as well as TGF-β-induced death of hepatocytes.","202047","Open Access","0.1894","0.2721","5","Lung fibrosis, Lung inflammation, Acid inhibits","Lung fibrosis, Lung inflammation, Acid inhibits",56,"39",NA,"",""
"10.1371/journal.pone.0048282","dedup_wf_001::852c2f933d87df625848085c4e27f197","Computational Biology","Prediction of C. elegans Longevity Genes by Human and Worm Longevity Networks","Tacutu, Robi","2012-01-01","PUBLIC LIBRARY SCIENCE","publication","","PLOS ONE","","Intricate and interconnected pathways modulate longevity, but screens to identify the components of these pathways have not been saturating. Because biological processes are often executed by protein complexes and fine-tuned by regulatory factors, the first-order protein-protein interactors of known longevity genes are likely to participate in the regulation of longevity. Data-rich maps of protein interactions have been established for many cardinal organisms such as yeast, worms, and humans. We propose that these interaction maps could be mined for the identification of new putative regulators of longevity. For this purpose, we have constructed longevity networks in both humans and worms. We reasoned that the essential first-order interactors of known longevity-associated genes in these networks are more likely to have longevity phenotypes than randomly chosen genes. We have used C. elegans to determine whether post-developmental inactivation of these essential genes modulates lifespan. Our results suggest that the worm and human longevity networks are functionally relevant and possess a high predictive power for identifying new longevity regulators.","202047","Open Access","-0.149","-0.5791","1","Age related diseases, Longevity and age, Ageing genomic resources","Age related diseases, Longevity and age, Ageing genomic resources",16,"78","2","",""
"10.1371/journal.pone.0049689","dedup_wf_001::9f4c9500a79300588139e31b37108adc","EGFR","True 3q Chromosomal Amplification in Squamous Cell Lung Carcinoma by FISH and aCGH Molecular Analysis: Impact on Targeted Drugs","Brunelli, Matteo","2012-01-01","PUBLIC LIBRARY SCIENCE","publication","","PLOS ONE","","Squamous lung carcinoma lacks specific “ad hoc” therapies. Amplification of chromosome 3q is the most common genomic aberration and this region harbours genes having role as novel targets for therapeutics. There is no standard definition on how to score and report 3q amplification. False versus true 3q chromosomal amplification in squamous cell lung carcinoma may have tremendous impact on trials involving drugs which target DNA zones mapping on 3q. Forty squamous lung carcinomas were analyzed by FISH to assess chromosome 3q amplification. aCGH was performed as gold-standard to avoid false positive amplifications. Three clustered patterns of fluorescent signals were observed. Eight cases out of 40 (20%) showed ≥8 3q signals. Twenty out of 40 (50%) showed from 3 to 7 signals. The remaining showed two fluorescent signals (30%). When corrected by whole chromosome 3 signals, only cases with ≥8 signals maintained a LSI 3q/CEP3 ratio >2. Only the cases showing 3q amplification by aCGH (+3q25.3−3q27.3) showed ≥8 fluorescent signals at FISH evidencing a 3q/3 ratio >2. The remaining cases showed flat genomic portrait at aCGH on chromosome 3. We concluded that: 1) absolute copy number of 3q chromosomal region may harbour false positive interpretation of 3q amplification in squamous cell carcinoma; 2) a case results truly “amplified for chromosome 3q” when showing ≥8 fluorescent 3q signals; 3) trials involving drugs targeting loci on chromosome 3q in squamous lung carcinoma therapy have to consider false versus true 3q chromosomal amplification.","202047","Open Access","0.5533","0.3157","7","Hepatocellular carcinoma, Mesenchymal transition, Arf controls","Hepatocellular carcinoma, Mesenchymal transition, Arf controls",6,"7","1","",""
"10.1371/journal.pone.0051136","dedup_wf_001::01954799db7f97be8ec9357b79f61075","Computational Biology","Meta-Analysis of Gene Expression Signatures Defining the Epithelial to Mesenchymal Transition during Cancer Progression","Gröger, Christian J.","2012-12-01","Public Library of Science","publication","","PLoS ONE","","The epithelial to mesenchymal transition (EMT) represents a crucial event during cancer progression and dissemination. EMT is the conversion of carcinoma cells from an epithelial to a mesenchymal phenotype that associates with a higher cell motility as well as enhanced chemoresistance and cancer stemness. Notably, EMT has been increasingly recognized as an early event of metastasis. Numerous gene expression studies (GES) have been conducted to obtain transcriptome signatures and marker genes to understand the regulatory mechanisms underlying EMT. Yet, no meta-analysis considering the multitude of GES of EMT has been performed to comprehensively elaborate the core genes in this process. Here we report the meta-analysis of 18 independent and published GES of EMT which focused on different cell types and treatment modalities. Computational analysis revealed clustering of GES according to the type of treatment rather than to cell type. GES of EMT induced via transforming growth factor-β and tumor necrosis factor-α treatment yielded uniformly defined clusters while GES of models with alternative EMT induction clustered in a more complex fashion. In addition, we identified those up- and downregulated genes which were shared between the multitude of GES. This core gene list includes well known EMT markers as well as novel genes so far not described in this process. Furthermore, several genes of the EMT-core gene list significantly correlated with impaired pathological complete response in breast cancer patients. In conclusion, this meta-analysis provides a comprehensive survey of available EMT expression signatures and shows fundamental insights into the mechanisms that are governing carcinoma progression.","202047","Open Access","0.0952","-0.1457","9","Gene expression signatures, Anatomical gene, Cell signature","Gene expression signatures, Anatomical gene, Cell signature",43,"79","1","",""
"10.1371/journal.pone.0064341","dedup_wf_001::50d17ebc7282da5c78456282fea7acc8","Cell Differentiation","Dysregulated Proinflammatory and Fibrogenic Phenotype of Fibroblasts in Cystic Fibrosis","Huaux, Fran?ois","2013-05-01","Public Library of Science","publication","","PLoS ONE","https://repub.eur.nl/pub/69410/journal.pone.0064341.pdf","textabstractMorbi-mortality in cystic fibrosis (CF) is mainly related to chronic lung infection and inflammation, uncontrolled tissue rearrangements and fibrosis, and yet the underlying mechanisms remain largely unknown. We evaluated inflammatory and fibrosis responses to bleomycin in F508del homozygous and wild-type mice, and phenotype of fibroblasts explanted from mouse lungs and skin. The effect of vardenafil, a cGMP-specific phosphodiesterase type 5 inhibitor, was tested in vivo and in culture. Responses of proinflammatory and fibrotic markers to bleomycin were enhanced in lungs and skin of CF mice and were prevented by treatment with vardenafil. Purified lung and skin fibroblasts from CF mice proliferated and differentiated into myofibroblasts more prominently and displayed higher sensitivity to growth factors than those recovered from wild-type littermates. Under inflammatory stimulation, mRNA and protein expression of proinflammatory mediators were higher in CF than in wild-type fibroblasts, in which CFTR expression reached similar levels to those observed in other non-epithelial cells, such as macrophages. Increased proinflammatory responses in CF fibroblasts were reduced by half with submicromolar concentrations of vardenafil. Proinflammatory and fibrogenic functions of fibroblasts are upregulated in CF and are reduced by vardenafil. This study provides compelling new support for targeting cGMP signaling pathway in CF pharmacotherapy.","202047","Open Access","0.4585","0.4464","5","Lung fibrosis, Lung inflammation, Acid inhibits","Lung fibrosis, Lung inflammation, Acid inhibits",13,NA,NA,"",""
"10.1371/journal.pone.0086188","dedup_wf_001::c67c860d535dd31c2fd24c1ddc8f8d90","Human Genetics","Investigation of Complement Component C4 Copy Number Variation in Human Longevity","Flachsbart, Friederike","2014-01-01","PUBLIC LIBRARY SCIENCE","publication","","PLOS ONE","","Genetic factors have been estimated to account for about 25% of the variation in an adult's life span. The complement component C4 with the isotypes C4A and C4B is an effector protein of the immune system, and differences in the overall C4 copy number or gene size (long C4L; short C4S) may influence the strength of the immune response and disease susceptibilities. Previously, an association between C4B copy number and life span was reported for Hungarians and Icelanders, where the C4B*Q0 genotype, which is defined by C4B gene deficiency, showed a decrease in frequency with age. Additionally, one of the studies indicated that a low C4B copy number might be a genetic trait that is manifested only in the presence of the environmental risk factor \"smoking\". These observations prompted us to investigate the role of the C4 alleles in our large German longevity sample (∼ 700 cases; 94-110 years and ∼ 900 younger controls). No significant differences in the number of C4A, C4B and C4S were detected. Besides, the C4B*Q0 carrier state did not decrease with age, irrespective of smoking as an interacting variable. However, for C4L*Q0 a significantly different carrier frequency was observed in the cases compared with controls (cases: 5.08%; controls: 9.12%; p = 0.003). In a replication sample of 714 German cases (91-108 years) and 890 controls this result was not replicated (p = 0.14) although a similar trend of decreased C4L*Q0 carrier frequency in cases was visible (cases: 7.84%; controls: 10.00%).","202047","Open Access","-0.106","-0.6612","3","Human longevity, Association study, Case control","Human longevity, Association study, Case control",6,"17","1","",""
"10.1371/journal.pone.0094616","od_______908::a8719a5c5acbda86eafdef7ed2226056","fibroblasts","Cellular senescence-like features of lung fibroblasts derived from idiopathic pulmonary fibrosis patients","Yanai, Hagai","2015-09-01","Impact Journals LLC","publication","","Aging (Albany NY)","","Idiopathic pulmonary fibrosis (IPF) is an age-related fatal disease with unknown etiology and no effective treatment. In this study, we show that primary cultures of fibroblasts derived from lung biopsies of IPF patients exhibited (i) accelerated replicative cellular senescence (CS); (ii) high resistance to oxidative-stress-induced cytotoxicity or CS; (iii) a CS-like morphology (even at the proliferative phase); and (iv) rapid accumulation of senescent cells expressing the myofibroblast marker α-SMA. Our findings suggest that CS could serve as a bridge connecting lung aging and its quite frequent outcome -- pulmonary fibrosis, and be an important player in the disease progression. Consequently, targeting senescent cells offers the potential of being a promising therapeutic approach.","202047","Open Access","0.3483","0.377","10","Idiopathic pulmonary fibrosis, Cellular senescence, Biopsy proved","Idiopathic pulmonary fibrosis, Cellular senescence, Biopsy proved",28,NA,NA,"",""
"10.1371/journal.pone.0099383","dedup_wf_001::5dd582bdeb1ab69b2ce21b67d135ca54","Mouse Models","Uncoupling between Inflammatory and Fibrotic Responses to Silica: Evidence from MyD88 Knockout Mice.","Lo Re, Sandra","2014-01-01","Public Library of Science","publication","","","","The exact implication of innate immunity in granuloma formation and irreversible lung fibrosis remains to be determined. In this study, we examined the lung inflammatory and fibrotic responses to silica in MyD88-knockout (KO) mice. In comparison to wild-type (WT) mice, we found that MyD88-KO animals developed attenuated lung inflammation, neutrophil accumulation and IL-1β release in response to silica. Granuloma formation was also less pronounced in MyD88-KO mice after silica. This limited inflammatory response was not accompanied by a concomitant attenuation of lung collagen accumulation after silica. Histological analyses revealed that while pulmonary fibrosis was localized in granulomas in WT animals, it was diffusely distributed throughout the parenchyma in MyD88-KO mice. Robust collagen accumulation was also observed in mice KO for several other components of innate immunity (IL-1R, IL-1, ASC, NALP3, IL-18R, IL-33R, TRIF, and TLR2-3-4,). We additionally show that pulmonary fibrosis in MyD88-KO mice was associated with the accumulation of pro-fibrotic regulatory T lymphocytes (T regs) and pro-fibrotic cytokine expression (TGF-β, IL-10 and PDGF-B), not with T helper (Th) 17 cell influx. Our findings indicate that the activation of MyD88-related innate immunity is central in the establishment of particle-induced lung inflammatory and granuloma responses. The development of lung fibrosis appears uncoupled from inflammation and may be orchestrated by a T reg-associated pathway.","202047","Open Access","0.2478","0.5715","5","Lung fibrosis, Lung inflammation, Acid inhibits","Lung fibrosis, Lung inflammation, Acid inhibits",11,NA,NA,"",""
"10.1371/journal.pone.0111430","dedup_wf_001::a6796b8b25875792de58ae4dd3409397","Computational Biology","Boolean modelling reveals new regulatory connections between transcription factors orchestrating the development of the ventral spinal cord","Lovrics, Anna","2014-11-14","Public Library of Science","publication","","","http://repository.ist.ac.at/435/1/journal.pone.0111430.pdf","We have assembled a network of cell-fate determining transcription factors that play a key role in the specification of the ventral neuronal subtypes of the spinal cord on the basis of published transcriptional interactions. Asynchronous Boolean modelling of the network was used to compare simulation results with reported experimental observations. Such comparison highlighted the need to include additional regulatory connections in order to obtain the fixed point attractors of the model associated with the five known progenitor cell types located in the ventral spinal cord. The revised gene regulatory network reproduced previously observed cell state switches between progenitor cells observed in knock-out animal models or in experiments where the transcription factors were overexpressed. Furthermore the network predicted the inhibition of Irx3 by Nkx2.2 and this prediction was tested experimentally. Our results provide evidence for the existence of an as yet undescribed inhibitory connection which could potentially have significance beyond the ventral spinal cord. The work presented in this paper demonstrates the strength of Boolean modelling for identifying gene regulatory networks.","264257","Open Access","-0.0831","0.0134","4","Hypersensitivity pneumonitis, Objective quantification, Abnormal remodeling","Hypersensitivity pneumonitis, Objective quantification, Abnormal remodeling",4,"24","1","",""
"10.1371/journal.pone.0115872.t002","od_______908::b476e2d8735ed02e9b25e1dd838d02d7","wound healing","Wound healing and longevity: Lessons from long-lived ?MUPA mice","Yanai, Hagai","2015-02-01","Impact Journals LLC","publication","","Aging (Albany NY)","","Does the longevity phenotype offer an advantage in wound healing (WH)? In an attempt to answer this question, we explored skin wound healing in the long-lived transgenic ?MUPA mice, a unique model of genetically extended life span. These mice spontaneously eat less, preserve their body mass, are more resistant to spontaneous and induced tumorigenesis and live longer, thus greatly mimicking the effects of caloric restriction (CR). We found that ?MUPA mice showed a much slower age-related decline in the rate of WH than their wild-type counterparts (FVB/N). After full closure of the wound, gene expression in the skin of old ?MUPA mice returned close to basal levels. In contrast, old FVB/N mice still exhibited significant upregulation of genes associated with growth-promoting pathways, apoptosis and cell-cell/cell-extra cellular matrix interaction, indicating an ongoing tissue remodeling or an inability to properly shut down the repair process. It appears that the CR-like longevity phenotype is associated with more balanced and efficient WH mechanisms in old age, which could ensure a long-term survival advantage.","202047","Open Access","0.2166","-0.5178","13","Wound healing, Longevity phenotype","Wound healing, Longevity phenotype",0,NA,NA,"",""
"10.1586/erm.11.90","dedup_wf_001::89afc5229ef3dcbac5cf3da80c174c90","diagnostic applications;dna methylation;marker validation","DNA methylation testing and marker validation using PCR: diagnostic applications","Egger, Gerda","2012-01-01","Expert Reviews Ltd.","publication","","Expert Review of Molecular Diagnostics","","","202047","Closed Access","-0.1842","0.6991","6","Serum autoantibody testing, Based dna isolation, Dna methylation","Serum autoantibody testing, Based dna isolation, Dna methylation",14,"40",NA,"",""
"10.1593/tlo.13523","dedup_wf_001::dcf3f3b4820a252fd51d56205f74b262","Cancer Research","Cytosine 5-Hydroxymethylation of the LZTS1 Gene Is Reduced in Breast Cancer","Wielscher, Matthias","2013-01-01","ELSEVIER SCIENCE INC","publication","","TRANSLATIONAL ONCOLOGY","","","V 102","Open Access","0.396","-0.5572","4","Hypersensitivity pneumonitis, Objective quantification, Abnormal remodeling","Hypersensitivity pneumonitis, Objective quantification, Abnormal remodeling",9,NA,NA,"",""
"10.18632/oncotarget.8501","od_______908::9f852bfffc53262a4ecc4b8512800367","wound healing","Tissue repair genes: the TiRe database and its implication for skin wound healing","Yanai, Hagai","2016-03-01","Impact Journals LLC","publication","","Oncotarget","","Wound healing is an inherent feature of any multicellular organism and recent years have brought about a huge amount of data regarding regular and abnormal tissue repair. Despite the accumulated knowledge, modulation of wound healing is still a major biomedical challenge, especially in advanced ages. In order to collect and systematically organize what we know about the key players in wound healing, we created the TiRe (Tissue Repair) database, an online collection of genes and proteins that were shown to directly affect skin wound healing. To date, TiRe contains 397 entries for four organisms: Mus musculus, Rattus norvegicus, Sus domesticus, and Homo sapiens. Analysis of the TiRe dataset of skin wound healing-associated genes showed that skin wound healing genes are (i) over-conserved among vertebrates, but are under-conserved in invertebrates; (ii) enriched in extracellular and immuno-inflammatory genes; and display (iii) high interconnectivity and connectivity to other proteins. The latter may provide potential therapeutic targets. In addition, a slower or faster skin wound healing is indicative of an aging or longevity phenotype only when assessed in advanced ages, but not in the young. In the long run, we aim for TiRe to be a one-station resource that provides researchers and clinicians with the essential data needed for a better understanding of the mechanisms of wound healing, designing new experiments, and the development of new therapeutic strategies. TiRe is freely available online at http://www.tiredb.org.","202047","Open Access","0.2699","-0.6151","13","Wound healing, Longevity phenotype","Wound healing, Longevity phenotype",5,NA,NA,"",""
"10.18637/jss.v051.i02","ec_fp7health::bb26af45a029d86d033b2d9222305266","code generation;data import;filtering ready","speedR: An R Package for Interactive Data Import, Filtering and Ready-to-Use Code Generation","Albert Kriegner","","University of California, Los Angeles","publication","","","","","202047","Closed Access","-0.3773","0.6826","4","Hypersensitivity pneumonitis, Objective quantification, Abnormal remodeling","Hypersensitivity pneumonitis, Objective quantification, Abnormal remodeling",0,NA,NA,"",""
"10.2174/138161212802430477","dedup_wf_001::96622b940f9c8fc8697fc9500b1d5fb5","beta epithelial;liver carcinoma;metastasis liver","TGF-beta in Epithelial to Mesenchymal Transition and Metastasis of Liver Carcinoma","Haider, Christine","2012-01-01","BENTHAM SCIENCE PUBL LTD","publication","","","","","202047","Closed Access","-0.1569","0.5818","7","Hepatocellular carcinoma, Mesenchymal transition, Arf controls","Hepatocellular carcinoma, Mesenchymal transition, Arf controls",51,NA,NA,"",""
"10.2174/156800910793357943","dedup_wf_001::1f08e943cb9341009290ded222713302","beta family;cancer therapy; crosstalk","The Crosstalk of RAS with the TGF-beta Family During Carcinoma Progression and its Implications for Targeted Cancer Therapy","Grusch, M.","2010-01-01","BENTHAM SCIENCE PUBL LTD","publication","","CURRENT CANCER DRUG TARGETS","","","202047","Open Access","-0.09","0.6725","4","Hypersensitivity pneumonitis, Objective quantification, Abnormal remodeling","Hypersensitivity pneumonitis, Objective quantification, Abnormal remodeling",17,NA,NA,"",""
"10.2217/fon.09.91","dedup_wf_001::5d9cb60cd0e7ed9313ea954a9252251b","transition hepatocellular;epithelial mesenchymal;hepatocellular carcinoma","Epithelial-mesenchymal transition in hepatocellular carcinoma","van Zijl, Franziska","2009-01-01","FUTURE MEDICINE LTD","publication","","FUTURE ONCOLOGY","","","202047","Closed Access","-0.5899","-0.3297","7","Hepatocellular carcinoma, Mesenchymal transition, Arf controls","Hepatocellular carcinoma, Mesenchymal transition, Arf controls",147,NA,NA,"",""
"10.3109/08958378.2013.827284","dedup_wf_001::74343062c057324f6523680100fbaff5","age influence;pantoea agglomerans;exposure pantoea","Age influence on hypersensitivity pneumonitis induced in mice by exposure to Pantoea agglomerans","Lemieszek, Marta Kinga","2013-01-01","INFORMA HEALTHCARE","publication","","INHALATION TOXICOLOGY","","","202047","Closed Access","-0.3","-0.3988","4","Hypersensitivity pneumonitis, Objective quantification, Abnormal remodeling","Hypersensitivity pneumonitis, Objective quantification, Abnormal remodeling",3,NA,NA,"",""
"10.3934/nhm.2011.6.383","dedup_wf_001::d3723195463607ee5bf2d44686c5ae37","beautiful shapes;crowd dynamics;dynamics beautiful","ON THE MODELING OF CROWD DYNAMICS: LOOKING AT THE BEAUTIFUL SHAPES OF SWARMS","Bellomo, Nicola","2011-01-01","AMER INST MATHEMATICAL SCIENCES","publication","","NETWORKS AND HETEROGENEOUS MEDIA","","","202047","Closed Access","-0.6189","0.4137","11","Applied mathematics, Complex systems, Mathematical tools","Applied mathematics, Complex systems, Mathematical tools",22,NA,NA,"",""
"10.4049/jimmunol.0900459","dedup_wf_001::a1e2cb3c1cc35ee0e8a6eb21cd40372d","a producing;delta th;experimental silicosis","IL-17A-Producing gamma delta T and Th17 Lymphocytes Mediate Lung Inflammation but Not Fibrosis in Experimental Silicosis","Lo Re, Sandra","2010-01-01","AMER ASSOC IMMUNOLOGISTS","publication","","JOURNAL OF IMMUNOLOGY","","","202047","Closed Access","0.0634","0.7339","5","Lung fibrosis, Lung inflammation, Acid inhibits","Lung fibrosis, Lung inflammation, Acid inhibits",69,NA,NA,"",""
"10.4161/cc.22659","dedup_wf_001::790e11e3d8bc8af6aa73d55a0801c149","Report","Co-regulation of polar mRNA transport and lifespan in budding yeast Saccharomyces cerevisiae","Taranukha, Dmitri","2012-01-01","LANDES BIOSCIENCE","publication","","CELL CYCLE","","Recent studies have uncovered the links between aging, rejuvenation and polar protein transport in the budding yeast Saccharomyces
			cerevisiae. Here, we examined a still unexplored possibility for co-regulation of polar mRNA transport and lifespan. To monitor the amount and distribution of mRNA-containing granules in mother and daughter cells, we used a fluorescent mRNA-labeling system, with MFA2 as a reporter gene. The results obtained showed that deletion of the selected longevity regulators in budding yeast had a significant impact on the polar mRNA transport. This included changes in the amount of mRNA-containing granules in cytoplasm, their aggregation and distribution between the mother and daughter cells. A significant negative correlation was found between strain-specific longevity, amount of granules and total fluorescent intensity both in mother and daughter cells. As indicated by the coefficient of determination, approximately 50–75% of variation in yeast lifespan could be attributed to the differences in polar mRNA transport.","202047","Open Access","0.4646","-0.4746","4","Hypersensitivity pneumonitis, Objective quantification, Abnormal remodeling","Hypersensitivity pneumonitis, Objective quantification, Abnormal remodeling",3,NA,NA,"",""
