"doi","id","subject","title","authors","year","publisher","resulttype","language","journal","url","paper_abstract","project_id","accessright","x","y","area_uri","cluster_labels","area","citation_count","readers.mendeley","cited_by_tweeters_count","readers","file_hash"
"10.1039/c6an00562d","dedup_wf_001::a7eb3d47e91cc470aaaaa90ca8ac8d25","chemical;eels si;ₓ o","Electron energy-loss spectroscopic tomography of FeₓCo(₃₋ₓ)O₄ impregnated Co₃O₄ mesoporous particles : unraveling the chemical information in three dimensions","Yedra Cardona, Lluís","2016-01-01","","publication","","","","Electron energy-loss spectroscopy – spectrum image (EELS-SI) tomography is a powerful tool to investigate the three dimensional chemical configuration in nanostructures. Here, we demonstrate, for the first time, the possibility to characterize the spatial distribution of Fe and Co cations in a complex FFeₓCo(₃₋ₓ)O₄/Co₃O₄ ordered mesoporous system. This hybrid material is relevant because of the ferrimagnetic/antiferromagnetic coupling and high surface area. We unambiguously prove that the EELS-SI tomography shows a sufficiently high resolution to simultaneously unravel the pore structure and the chemical signal.","312483","Open Access","-0.1847","-0.0475","9","Electron energy loss, Condensed matter::materials science, Energy loss spectroscopy","Electron energy loss, Condensed matter::materials science, Energy loss spectroscopy","1",NA,NA,"",""
"10.1039/c6cc00912c","od______2097::18e6c2710a13425ed9cddfcdf67653d0","Chemistry","High viscosity to highly dispersed PtPd bimetallic nanocrystals for enhanced catalytic activity and stability","Ying, Jie","2016-01-01","","publication","","ChemComm","","Abstract: A facile high-viscosity-solvent method is presented to synthesize PtPd bimetallic nanocrystals highly dispersed in different mesostructures (2D and 3D structures), porosities (large and small pore sizes), and compositions (silica and carbon). Further, highly catalytic activity, stability and durability of the nanometals have been proven in different catalytic reactions.","312483","Open Access","0.6359","0.3365","14","Periodic mesoporous, Ii bis oxazoline, Copper ii bis","Periodic mesoporous, Ii bis oxazoline, Copper ii bis","12",NA,NA,"",""
"10.1039/c6ra00332j","od______2097::45c0fcd0e387554bfdd2782f331e3935","Physics","3D interconnected hierarchically macro-mesoporous <tex>TiO_{2}</tex> networks optimized by biomolecular self-assembly for high performance lithium ion batteries","Ren, Xiao-Ning","2016-01-01","","publication","","RSC advances","","Abstract: Biomolecular self-assembly is an effective synthesis strategy for material fabrication with unique structural complexity and properties. For the first time, we integrate inner-particle mesoporosity in a three-dimensional (3D) interconnected macroporous TiO2 structure via the mediation of biomolecular self-assembly of the lipids and proteins from rape pollen coats and Pluronic P123 to optimize the structure for high performance lithium storage. Benefitting from the hierarchically 3D interconnected macro-mesoporous structure with high surface area, small nanocrystallites and good electrolyte permeation, such a unique porous structure demonstrates superior electrochemical performance, with high initial coulombic efficiency (94.4% at 1C) and a reversible discharge capacity of 161, 145, 127 and 97 mA h g−1 at 2, 5, 10 and 20C for 1000 cycles, with 79.3%, 89.9%, 90.1% and 87.4% capacity retention, respectively. Using SEM, TEM and HRTEM observations on the TiO2 materials before and after cycling, we verify that the inner-particle mesoporosity and the Li2Ti2O4 nanocrystallites formed during the cycling process in interconnected macroporous structure greatly enhance the cycle life and rate performance. Our demonstration here offers opportunities towards developing and optimizing hierarchically porous structures for energy storage applications via biomolecular self-assembly.","312483","Open Access","-0.4304","0.4453","8","Sodium ion batteries, Amorphous alloys, Anode materials","Sodium ion batteries, Amorphous alloys, Anode materials","10","3","2","",""
"10.1039/c6ra06990h","od______2292::266bdeaa61b493e226ae591368255ed4","PBNM ORTHORHOMBIC SRHFO3","High dielectric constant and capacitance in ultrasmall (2.5 nm) SrHfO3 perovskite nanoparticles produced in a low temperature non-aqueous sol-gel route","Karmaoui, Mohamed","2016-01-01","ROYAL SOC CHEMISTRY","publication","","","","Strontium hafnium oxide (SrHfO3) has great potential as a high-k gate dielectric material, for use in memories, capacitors, CMOS and MOSFETs. We report for the first time the dielectric properties (relative permittivity and capacitance) of SrHfO3 nanoparticles (NPs), as opposed to thin films or sintered bulk ceramics. These monodisperse, ultra-small, perovskite-type SrHfO3 nanocrystals were synthesised through a non-aqueous sol-gel process under solvothermal conditions (at only 220 degrees C) using benzyl alcohol as a solvent, and with no other capping agents or surfactants. Advanced X-ray diffraction methods (whole powder pattern modelling, WPPM), CS-corrected high-resolution scanning transmission electron microscopy (HRSTEM), dielectric spectroscopy, and optical (UV-vis, Raman) and photoluminescent spectroscopy were used to fully characterise the NPs. These SrHfO3 NPs are the smallest reported and highly monodisperse, with a mean diameter of 2.5 nm, a mode of 2.0 nm and a small size distribution. The formation mechanism of the NPs was determined using NMR and GC-MS analysis of the species involved. Our SrHfO3 nanoparticles had a dielectric constant of 17, which is on par with literature data for bulk and thin film samples, and they also had a relatively large capacitance of 9.5 nF cm(-2). As such, they would be suitable for applications as gate dielectrics for capacitors and in metal-oxide semiconductor field-effect transistor (MOSFET) technology.","312483","Open Access","0.5705","0.2007","3","Walled carbon nanotubes, Case study, Additional data file","Walled carbon nanotubes, Case study, Additional data file","5","9","2","",""
"10.1039/c6ta05763b","dedup_wf_001::5c0cf49188f1bc19f695adc162ddfdf8","High resolution transmission electron microscopy","Preparation and characterization of Sm and Ca co-doped ceria-La0.6Sr0.4Co0.2Fe0.8O3-delta semiconductor-ionic composites for electrolyte-layer-free fuel cells","Wang, Baoyuan","2016-01-01","Hubei University, China","publication","","","","A series of Sm and Ca co-doped ceria, i.e. Ca0.04Ce0.96-xSmxO2-delta (x = 0, 0.09, 0.16, and 0.24) (SCDC), were synthesized by a co-precipitation method. Detailed morphology, composition, crystal structure and electrochemical properties of the prepared materials were characterized. The results revealed that Sm and Ca co-doping could enhance the ionic conductivity in comparison with that of single Ca-doped samples. The composition as Ca0.04Ce0.80Sm0.16O2-delta exhibited a highest ionic conductivity of 0.039 S cm(-1) at 600 degrees C in comparison with the rest of the series, and the optimal ionic conductivity can be interpreted by the coupling effect of oxygen vacancies and mismatch between the dopant ionic radius and critical radius. Composite formation between the semiconductor La0.6Sr0.4Co0.2Fe0.8O3-delta (LSCF) and the as-prepared SCDC contributed to a remarkable improvement in the ionic conductivity, an unexpectedly high ionic conductivity of 0.188 S cm(-1) was obtained for LSCF-SCDC composites at 600 degrees C, which was four times higher than that of pure SCDC. Using transmission electron microscopy and spectroscopy approaches, we detected an enrichment of oxygen in the LSCF-SCDC interface region and a depletion of oxygen vacancies in LSCF-SCDC and LSCF-LSCF grain boundaries was significantly mitigated, which resulted in the enhancement of ionic conductivity of semiconductor-ionic LSCF-SCDC composites. The electrolyte-layer-free fuel cell (EFFC) fabricated from the LSCF-SCDC semiconductor-ionic membrane demonstrated excellent performances, e.g. 814 mW cm(-2) at 550 degrees C for using the LSCF-Ca0.04Ce0.80Sm0.16O2-delta (SCDC2). 
			<p>QC 20161122</p>","312483","Restricted","-0.5237","0.0894","9","Electron energy loss, Condensed matter::materials science, Energy loss spectroscopy","Electron energy loss, Condensed matter::materials science, Energy loss spectroscopy","12",NA,NA,"",""
"10.1039/c7nr02656k","od______2097::c93df9e5944c8429c8f4d19f6ba3a4ac","Physics","Three-dimensional atomic models from a single projection using Z-contrast imaging : verification by electron tomography and opportunities","Backer, de, A.","2017-01-01","","publication","","Nanoscale","","Abstract: In order to fully exploit structureproperty relations of nanomaterials, three-dimensional (3D) characterization at the atomic scale is often required. In recent years, the resolution of electron tomography has reached the atomic scale. However, such tomography typically requires several projection images demanding substantial electron dose. A newly developed alternative circumvents this by counting the number of atoms across a single projection. These atom counts can be used to create an initial atomic model with which an energy minimization can be applied to obtain a relaxed 3D reconstruction of the nanoparticle. Here, we compare, at the atomic scale, this single projection reconstruction approach with tomography and find an excellent agreement. This new approach allows for the characterization of beam-sensitive materials or where the acquisition of a tilt series is impossible. As an example, the utility is illustrated by the 3D atomic scale characterization of a nanodumbbell on an in situ heating holder of limited tilt range.","335078","Embargo","-0.3696","-0.4475","5","Resolution electron tomography, Haadf stem, Reconstruction technique","Resolution electron tomography, Haadf stem, Reconstruction technique","1","23","4","",""
"10.1039/c7sc00223h","dedup_wf_001::459ebfa7deb39a31f884172fb6fcb63d","Chemistry","Graphene oxide–carbon nanotube hybrid assemblies: cooperatively strengthened OH···O 0000000000000000000000000000000000 0000000000000000000000000000000000 0000000000000000000000000000000000 0000000000000000000000000000000000 0000000000000000000000000000000000 0000000000000000000000000000000000 0000000000000000000000000000000000 0000000000000000000000000000000000 0000000000000000000000000000000000 0000000000000000000000000000000000 0000000000000000000000000000000000 0000000000000000000000000000000000 0000000000000000000000000000000000 0000000000000000000000000000000000 0000000000000000000000000000000000 1111111111111111111111111111111111 1111111111111111111111111111111111 0000000000000000000000000000000000 0000000000000000000000000000000000 0000000000000000000000000000000000 0000000000000000000000000000000000 1111111111111111111111111111111111 1111111111111111111111111111111111 0000000000000000000000000000000000 0000000000000000000000000000000000 0000000000000000000000000000000000 0000000000000000000000000000000000 0000000000000000000000000000000000 0000000000000000000000000000000000 0000000000000000000000000000000000 0000000000000000000000000000000000 0000000000000000000000000000000000 0000000000000000000000000000000000 0000000000000000000000000000000000 C hydrogen bonds and the removal of chemisorbed water† †Electronic supplementary information (ESI) available. See DOI: 10.1039/c7sc00223h Click here for additional data file.","Núñez, J. D.","2017-05-01","Royal Society of Chemistry","publication","","Chemical Science","","Owing to their great significance for energy storage and sensing applications, multi-layer papers consisting of graphene oxide–carbon nanotube (GO–CNT) hybrid sheets were prepared by in situ exfoliation of graphite oxide in the presence of oxidized CNTs (oCNTs). For the first time we elucidate the influence of oCNTs on chemisorbed water (CW), i.e. the water molecules inherently bound to the oxygen functional groups (OFGs) of graphene oxide (GO) and responsible for irreversible structural damage upon thermal reduction processes. We show that oCNTs self-assemble onto GO sheets during the liquid phase processing steps by forming cooperatively strengthened OH···O C hydrogen bonds between the carboxylic groups of the oCNTs and OFGs of GO. At oCNT amounts of about 10 to 15 wt% this leads to the displacement of considerable amounts of CW without altering the original chemical composition of GO. The thermally reduced GO–CNT (rGO–CNT) papers reveal improved sp2 character and an enhancement of the specific capacitance by 75% with respect to thermally reduced GO (rGO), largely due to the effective removal of CW by oxidized CNTs. These findings disclose the relevance of the cooperative hydrogen bonding phenomena in graphene oxide paper/film electrodes for the development of improved electrochemical energy storage and sensing devices.","312483","Open Access","0.4374","0.6545","3","Walled carbon nanotubes, Case study, Additional data file","Walled carbon nanotubes, Case study, Additional data file","1",NA,NA,"",""
"10.1063/1.4770512","dedup_wf_001::ae368ee74b91775ba705858aba2c3fb5","Physics","Site-specific mapping of transition metal oxygen coordination in complex oxides","Turner, S.","2012-01-01","AMER INST PHYSICS","publication","","APPLIED PHYSICS LETTERS","","Abstract: We demonstrate site-specific mapping of the oxygen coordination number for transition metals in complex oxides using atomically resolved electron energy-loss spectroscopy in an aberration-corrected scanning transmission electron microscope. Pb2Sr2Bi2Fe6O16 contains iron with a constant Fe3+ valency in both octahedral and tetragonal pyramidal coordination and is selected to demonstrate the principle of site-specific coordination mapping. Analysis of the site-specific Fe-L2,3 data reveals distinct variations in the fine structure that are attributed to Fe in a six-fold (octahedron) or five-fold (distorted tetragonal pyramid) oxygen coordination. Using these variations, atomic resolution coordination maps are generated that are in excellent agreement with simulations.","246791","Closed Access","-0.556","-0.1597","9","Electron energy loss, Condensed matter::materials science, Energy loss spectroscopy","Electron energy loss, Condensed matter::materials science, Energy loss spectroscopy","9",NA,NA,"",""
"10.1063/1.4776709","dedup_wf_001::bf8691b2df94ae9ef4e44c9bb27a3482","nucleation propagation","Optimized cobalt nanowires for domain wall manipulation imaged by in situ Lorentz microscopy","Rodríguez, Luis A.","2013-01-01","American Institute of Physics","publication","","APPLIED PHYSICS LETTERS","","Direct observation of domain wall (DW) nucleation and propagation in focused electron beam induced deposited Co nanowires as a function of their dimensions was carried out by Lorentz microscopy (LTEM) upon in situ application of magnetic field. Optimal dimensions favoring the unambiguous DW nucleation/propagation required for applications were found in 500-nm-wide and 13-nm-thick Co nanowires, with a maximum nucleation field and the largest gap between nucleation and propagation fields. The internal DW structures were resolved using the transport-of-intensity equation formalism in LTEM images and showed that the optimal nanowire dimensions correspond to the crossover between the nucleation of transverse and vortex walls.","312483","Open Access","0.5455","-0.2817","7","Bifeo revealed, Domain walls, Magnetic domain wall","Bifeo revealed, Domain walls, Magnetic domain wall","12",NA,NA,"",""
"10.1063/1.4809597","dedup_wf_001::cf80fd0d87917d8f4cf9abf77b469e9f","Physics","Atomic scale investigation of a PbTiO3/SrRuO3/DyScO3 heterostructure","Egoavil, R.","2013-01-01","AMER INST PHYSICS","publication","","APPLIED PHYSICS LETTERS","","Abstract: An epitaxial PbTiO3 thin film grown on self-organized crystalline SrRuO3 nanowires deposited on a DyScO3 substrate with ordered DyO and ScO2 chemical terminations is investigated by transmission electron microscopy. In this PbTiO3/SrRuO3/DyScO3 heterostructure, the SrRuO3 nanowires are assumed to grow on only one type of substrate termination. Here, we report on the structure, morphology, and chemical composition analysis of this heterostructure. Electron energy loss spectroscopy reveals the exact termination sequence in this complex structure. The energy loss near-edge structure of the Ti-L-2,L-3, Sc-L-2,L-3, and O K edges shows intrinsic interfacial electronic reconstruction. Furthermore, PbTiO3 domain walls are observed to start at the end of the nanowires resulting in atomic steps on the film surface. (C) 2013 AIP Publishing LLC.","246102","Open Access","-0.0823","0.0315","9","Electron energy loss, Condensed matter::materials science, Energy loss spectroscopy","Electron energy loss, Condensed matter::materials science, Energy loss spectroscopy","4",NA,NA,"",""
"10.1063/1.4820264","webcrawl____::b362bfa4ed82d93f68cdb19c351a1771","assembled gan;assisted molecular;beam epitaxy","Germanium doping of self-assembled GaN nanowires grown by plasma-assisted molecular beam epitaxy","Schoermann, Joerg","2013-01-01","AMER INST PHYSICS","publication","","JOURNAL OF APPLIED PHYSICS","","","312483","Closed Access","0.3176","0.7209","2","Aberration corrected, Algan nanowires, Alloy composition","Aberration corrected, Algan nanowires, Alloy composition","29",NA,NA,"",""
"10.1063/1.4858957","webcrawl____::38baf06893d1f6bd373471a54128a3f0","beam milled;fermi level;focused ion","Tomographic investigation of fermi level pinning at focused ion beam milled semiconductor surfaces","Wolf, D.","2013-01-01","AMER INST PHYSICS","publication","","APPLIED PHYSICS LETTERS","","","312483","Closed Access","0.7652","-0.1835","2","Aberration corrected, Algan nanowires, Alloy composition","Aberration corrected, Algan nanowires, Alloy composition","10",NA,NA,"",""
"10.1063/1.4863211","webcrawl____::136cfd8f2417d31e203eced7a5933001","gap oxide;absorption metallic;case study","Coloration and oxygen vacancies in wide band gap oxide semiconductors: Absorption at metallic nanoparticles induced by vacancy clustering-A case study on indium oxide","Albrecht, M.","2014-01-01","AMER INST PHYSICS","publication","","JOURNAL OF APPLIED PHYSICS","","","312483","Closed Access","-0.2066","0.728","3","Walled carbon nanotubes, Case study, Additional data file","Walled carbon nanotubes, Case study, Additional data file","10",NA,NA,"",""
"10.1063/1.4867222","dedup_wf_001::39155dcf42ef1c24c2e37756d1f33ecb","Biotechnology","Thin films of the spin ice compound Ho2Ti2O 7","Leusink, D.","2014-01-01","AIP Publishing LLC","publication","","","","The pyrochlore compounds Ho<inf>2</inf>Ti<inf>2</inf>O<inf>7</inf> and Dy<inf>2</inf>Ti<inf>2</inf>O<inf>7</inf> show an exotic form of magnetism called the spin ice state, resulting from the interplay between geometrical frustration and ferromagnetic coupling. A fascinating feature of this state is the appearance of magnetic monopoles as emergent excitations above the degenerate ground state. Over the past years, strong effort has been devoted to the investigation of these monopoles and other properties of the spin ice state in bulk crystals. Here, we report the fabrication of Ho<inf>2</inf>Ti <inf>2</inf>O<inf>7</inf> thin films using pulsed laser deposition on yttria-stabilized ZrO<inf>2</inf> substrates. We investigated the structural properties of these films by X-ray diffraction, scanning transmission electron microscopy, and atomic force microscopy, and the magnetic properties by vibrating sample magnetometry at 2 K. The films not only show a high crystalline quality, but also exhibit the hallmarks of a spin ice: a pronounced magnetic anisotropy and an intermediate plateau in the magnetization along the [111] crystal direction. © 2014 Author(s).","246791","Open Access","0.2619","0.2791","1","Article, Interferometric methods, Magnetic properties","Article, Interferometric methods, Magnetic properties","12","20","2","",""
"10.1063/1.4868411","dedup_wf_001::30509f2d32f341c00397c7d59c014ed7","Condensed Matter - Materials Science","Screening of the quantum-confined Stark effect in AlN/GaN nanowire superlattices by germanium doping","Hille, P.","2014-01-01","AMER INST PHYSICS","publication","","APPLIED PHYSICS LETTERS","","We report on electrostatic screening of polarization-induced internal electric fields in AlN/GaN nanowire heterostructures with Germanium-doped GaN nanodiscs embedded between AlN barriers. The incorporation of Germanium at concentrations above $10^{20}\,\text{cm}^{-3}$ shifts the photoluminescence emission energy of GaN nanodiscs to higher energies accompanied by a decrease of the photoluminescence decay time. At the same time, the thickness-dependent shift in emission energy is significantly reduced. In spite of the high donor concentration a degradation of the photoluminescence properties is not observed.","312483","Open Access","-0.4383","0.5733","10","Quantum dots, Solar cells, Confined stark effect","Quantum dots, Solar cells, Confined stark effect","11",NA,NA,"",""
"10.1063/1.4892884","dedup_wf_001::b3733b3ec160d7adaad34494b65c0571","Physics","Optimal experimental design for the detection of light atoms from high-resolution scanning transmission electron microscopy images","Gonnissen, J.","2014-12-31","American Institute of Physics (AIP)","publication","","Applied physics letters","http://repository.tudelft.nl/islandora/object/uuid:1eff3468-73cc-4852-adea-80c145ca1902/datastream/OBJ/download","Abstract: We report an innovative method to explore the optimal experimental settings to detect light atoms from scanning transmission electron microscopy (STEM) images. Since light elements play a key role in many technologically important materials, such as lithium-battery devices or hydrogen storage applications, much effort has been made to optimize the STEM technique in order to detect light elements. Therefore, classical performance criteria, such as contrast or signal-to-noise ratio, are often discussed hereby aiming at improvements of the direct visual interpretability. However, when images are interpreted quantitatively, one needs an alternative criterion, which we derive based on statistical detection theory. Using realistic simulations of technologically important materials, we demonstrate the benefits of the proposed method and compare the results with existing approaches.","312483","Open Access","-0.3801","-0.3332","12","Transmission electron microscopy, Scanning transmission electron, Annular dark field","Transmission electron microscopy, Scanning transmission electron, Annular dark field","8",NA,NA,"",""
"10.1063/1.4905055","od______2097::0ae9e9c41aa99e84f0257506649fccad","Physics","Atomic layer epitaxy of Ruddlesden-Popper SrO<tex>(SrTiO_{3})_{n}</tex> films by means of metalorganic aerosol deposition","Jungbauer, M.","2014-01-01","","publication","","Applied physics letters","","Abstract: We report an atomic layer epitaxial growth of Ruddlesden-Popper (RP) thin films of SrO(SrTiO3)(n) (n = infinity, 2, 3, 4) by means of metalorganic aerosol deposition (MAD). The films are grown on SrTiO3(001) substrates by means of a sequential deposition of Sr-O/Ti-O-2 atomic monolayers, monitored in-situ by optical ellipsometry. X-ray diffraction and transmission electron microscopy (TEM) reveal the RP structure with n = 2-4 in accordance with the growth recipe. RP defects, observed by TEM in a good correlation with the in-situ ellipsometry, mainly result from the excess of SrO. Being maximal at the film/substrate interface, the SrO excess rapidly decreases and saturates after 5-6 repetitions of the SrO(SrTiO3)(4) block at the level of 2.4%. This identifies the SrTiO3 substrate surface as a source of RP defects under oxidizing conditions within MAD. Advantages and limitations of MAD as a solution-based and vacuum-free chemical deposition route were discussed in comparison with molecular beam epitaxy. (C) 2014 AIP Publishing LLC.","312483","Open Access","-0.1364","0.3411","9","Electron energy loss, Condensed matter::materials science, Energy loss spectroscopy","Electron energy loss, Condensed matter::materials science, Energy loss spectroscopy","5",NA,NA,"",""
"10.1063/1.4927796","dedup_wf_001::b70a3027af7e0b9388708efafc25ee29","Biotechnology","Strain accommodation through facet matching in La1.85Sr0.15CuO4/Nd1.85Ce0.15CuO4 ramp-edge junctions","M. Hoek","2015-08-01","AIP Publishing LLC","publication","","APL Materials","https://epn-library.esrf.fr/flora/jsp/view_direct_anonymous.jsp?success=/servlet/DocumentFileManager?source=ged&document=ged:IDOCS:9816&resolution=MEDIUM&recordId=doc:PUB_ESRF:42473","Scanning nano-focused X-ray diffraction (nXRD) and high-angle annular dark-field scanning transmission electron microscopy (HAADF-STEM) are used to investigate the crystal structure of ramp-edge junctions between superconducting electron-doped Nd$_\text{1.85}$Ce$_\text{0.15}$CuO$_\text{4}$ and superconducting hole-doped La$_\text{1.85}$Sr$_\text{0.15}$CuO$_\text{4}$ thin films, the latter being the top layer. On the ramp, a new growth mode of La$_\text{1.85}$Sr$_\text{0.15}$CuO$_\text{4}$ with a 3.3 degree tilt of the c-axis is found. We explain the tilt by developing a strain accommodation model that relies on facet matching, dictated by the ramp angle, indicating that a coherent domain boundary is formed at the interface. The possible implications of this growth mode for the creation of artificial domains in morphotropic materials are discussed.","246791","Open Access","-0.5916","0.0039","3","Walled carbon nanotubes, Case study, Additional data file","Walled carbon nanotubes, Case study, Additional data file","2",NA,NA,"",""
"10.1063/1.4978772","dedup_wf_001::ecacd2e40bd704db084fba43e203f0a3","Biotechnology","Direct synthesis of antimicrobial coatings based on tailored bi-elemental nanoparticles","Benetti, Giulio","2017-01-01","American Institute of Physics Inc.","publication","","APL materials","","Abstract: Ultrathin coatings based on bi-elemental nanoparticles (NPs) are very promising to limit the surface-related spread of bacterial pathogens, particularly in nosocomial environments. However, tailoring the synthesis, composition, adhesion to substrate, and antimicrobial spectrum of the coating is an open challenge. Herein, we report on a radically new nanostructured coating, obtained by a one-step gas-phase deposition technique, and composed of bi-elemental Janus type Ag/Ti NPs. The NPs are characterized by a cluster-in-cluster mixing phase with metallic Ag nano-crystals embedded in amorphous TiO2 and present a promising antimicrobial activity including also multidrug resistant strains. We demonstrate the flexibility of the method to tune the embedded Ag nano-crystals dimension, the total relative composition of the coating, and the substrate type, opening the possibility of tailoring the dimension, composition, antimicrobial spectrum, and other physical/chemical properties of such multi-elemental systems. This work is expected to significantly spread the range of applications of NPs coatings, not only as an effective tool in the prevention of healthcare-associated infections but also in other technologically relevant fields like sensors or nano-/micro joining.
			Abstract: Ultrathin coatings based on bi-elemental nanoparticles (NPs) are very promising to limit the surface-related spread of bacterial pathogens, particularly in nosocomial environments. However, tailoring the synthesis, composition, adhesion to substrate, and antimicrobial spectrum of the coating is an open challenge. Herein, we report on a radically new nanostructured coating, obtained by a one-step gas-phase deposition technique, and composed of bi-elemental Janus type Ag/Ti NPs. The NPs are characterized by a cluster-in-cluster mixing phase with metallic Ag nano-crystals embedded in amorphous TiO2 and present a promising antimicrobial activity including also multidrug resistant strains. We demonstrate the flexibility of the method to tune the embedded Ag nano-crystals dimension, the total relative composition of the coating, and the substrate type, opening the possibility of tailoring the dimension, composition, antimicrobial spectrum, and other physical/chemical properties of such multi-elemental systems. This work is expected to significantly spread the range of applications of NPs coatings, not only as an effective tool in the prevention of healthcare-associated infections but also in other technologically relevant fields like sensors or nano-/micro joining. (C) 2017 Author(s). All article content, except where otherwise noted, is licensed under a Creative Commons Attribution (CC BY) license.","312483","Open Access","0.6594","0.1823","3","Walled carbon nanotubes, Case study, Additional data file","Walled carbon nanotubes, Case study, Additional data file","4",NA,NA,"",""
"10.1088/0953-2048/26/7/075016","dedup_wf_001::67643a13a68c31109e404abd8f2d44df","Physics","Interlayer structure in YBCO-coated conductors prepared by chemical solution deposition","Molina-Luna, Leopoldo","2013-01-01","IOP PUBLISHING LTD","publication","","SUPERCONDUCTOR SCIENCE & TECHNOLOGY","","Abstract: The functionality of YBa2Cu3O7−δ (YBCO)-coated conductor technology depends on the reliability and microstructural properties of a given tape or wire architecture. Particularly, the interface to the metal tape is of interest since it determines the adhesion, mechanical stability of the film and thermal contact of the film to the substrate. A trifluoroacetate (TFA)metal organic deposition (MOD) prepared YBCO film deposited on a chemical solution-derived buffer layer architecture based on CeO2/La2Zr2O7 and grown on a flexible Ni5 at.%W substrate with a {100}〈001〉 biaxial texture was investigated. The YBCO film had a thickness was 440 nm and a jc of 1.02 MA cm−2 was determined at 77 K and zero external field. We present a sub-nanoscale analysis of a fully processed solution-derived YBCO-coated conductor by aberration-corrected scanning transmission electron microscopy (STEM) combined with electron energy-loss spectroscopy (EELS). For the first time, structural and chemical analysis of the valence has been carried out on the sub-nm scale. Intermixing of Ni, La, Ce, O and Ba takes place at these interfaces and gives rise to nanometer-sized interlayers which are a by-product of the sequential annealing process. Two distinct interfacial regions were analyzed in detail: (i) the YBCO/CeO2/La2Zr2O7 region (10 nm interlayer) and (ii) the La2Zr2O7/Ni5 at.%W substrate interface region (20 nm NiO). This is of particular significance for the functionality of these YBCO-coated conductor architectures grown by chemical solution deposition.","246102","Closed Access","-0.1001","0.2841","9","Electron energy loss, Condensed matter::materials science, Energy loss spectroscopy","Electron energy loss, Condensed matter::materials science, Energy loss spectroscopy","7",NA,NA,"",""
"10.1088/0953-2048/28/11/115009","od______2097::981aa62331c3d63546ca40c96dada913","Physics","Atomic and electronic structures of <tex>BaHfO_{3}</tex>-doped TFA-MOD-derived <tex>YBa_{2}Cu_{3}O_{7-\delta}</tex> thin films","Molina-Luna, Leopoldo","2015-01-01","","publication","","Superconductor science and technology","","Abstract: Tailoring the properties of oxide-based nanocomposites is of great importance for a wide range of materials relevant for energy technology. YBa2Cu3O7−δ (YBCO) superconducting thin films containing nanosized BaHfO3 (BHO) particles yield a significant improvement of the magnetic flux pinning properties and a reduced anisotropy of the critical current density. These films were prepared by chemical solution deposition (CSD) on (100) SrTiO3 (STO) substrates yielding critical current densities up to 3.6 MA cm−2 at 77 K and self-field. Transport in-field J c measurements demonstrated a high pinning force maximum of around 6 GN/m3 for a sample annealed at T = 760 °C that has a doping of 12 mol% of BHO. This sample was investigated by scanning transmission electron microscopy (STEM) in combination with electron energy-loss spectroscopy (EELS) yielding strain and spectral maps. Spherical BHO nanoparticles of 15 nm in size were found in the matrix, whereas the particles at the interface were flat. A 2 nm diffusion layer containing Ti was found at the YBCO (BHO)/STO interface. Local lattice deformation mapping at the atomic scale revealed crystal defects induced by the presence of both sorts of BHO nanoparticles, which can act as pinning centers for magnetic flux lines. Two types of local lattice defects were identified and imaged: (i) misfit edge dislocations and (ii) Ba-Cu-Cu-Ba stacking faults (Y-248 intergrowths). The local electronic structure and charge transfer were probed by high energy resolution monochromated electron energy-loss spectroscopy. This technique made it possible to distinguish superconducting from non-superconducting areas in nanocomposite samples with atomic resolution in real space, allowing the identification of local pinning sites on the order of the coherence length of YBCO (~1.5 nm) and the determination of 0.25 nm dislocation cores.","246791","Closed Access","0.0031","-0.0214","9","Electron energy loss, Condensed matter::materials science, Energy loss spectroscopy","Electron energy loss, Condensed matter::materials science, Energy loss spectroscopy","3",NA,NA,"",""
"10.1088/0953-8984/25/50/505303","webcrawl____::fb857d88202661f3d2d7b7764e13b74e","cathodoluminescence inp;gap cathodoluminescence;inp nanowires","Spatial modulation of above-the-gap cathodoluminescence in InP nanowires","Tizei, L. H. G.","2013-01-01","IOP PUBLISHING LTD","publication","","JOURNAL OF PHYSICS-CONDENSED MATTER","","","312483","Closed Access","-0.7603","0.2587","2","Aberration corrected, Algan nanowires, Alloy composition","Aberration corrected, Algan nanowires, Alloy composition","0","7","1","",""
"10.1088/0957-4484/24/30/305703","webcrawl____::80010c7eb8f309ac6625e273be75a16b","algan nanowires;alloy composition;carrier localization","Probing alloy composition gradient and nanometer-scale carrier localization in single AlGaN nanowires by nanocathodoluminescence","Pierret, A.","2013-01-01","IOP PUBLISHING LTD","publication","","NANOTECHNOLOGY","","","312483","Closed Access","-0.7631","0.1506","2","Aberration corrected, Algan nanowires, Alloy composition","Aberration corrected, Algan nanowires, Alloy composition","15",NA,NA,"",""
